Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"The Lord said: ""The banyan tree, which has its roots above and branches below, is called the imperishable. Its leaves are the hymns (chandas). He who knows this tree, he knows the Vedas."" 





 




",0,0,1,0,0,0,0,0,0,0
"""Its branches, spreading out above and below, are nourished by the qualities (guna) and grow, attracting objects of desire. And its roots, extending downwards, are firmly rooted in action, in the human world.” 





 


",1,0,0,0,0,0,0,0,0,0
"“Its form is not seen here, nor is there an end, a beginning, or a fixed location.  Cutting down this banyan tree with a sharp, strong weapon of nonattachment.” 






",0,0,0,0,0,0,1,0,0,1
"“One should seek that place, having reached which one does not return. It is from there that the ancient course of action has flowed forth. One should go to that primeval Person.” 







",0,0,0,1,0,0,0,0,0,0
"“Free from pride and delusion, victorious over attachment, established in the Self, freed from desires, liberated from the duality of pleasure and pain, the unconfused ones attain that imperishable state."" 













",1,0,0,0,0,0,0,0,0,0
"“The sun does not shine there, nor the moon, nor fire.  Having attained that state, one does not return. That is My supreme abode.” 







",0,0,0,1,0,1,0,0,0,0
"“A portion of Me, the eternal living being (jiva), is present in the world of living beings.  It is situated in Prakriti and draws the mind and the five senses.” 




 






",1,0,0,0,0,0,0,0,0,0
"“Whatever body a being obtains, and whatever body it leaves, the Supreme Lord, taking these (mind and senses) with Him, departs, just as the wind carries away fragrances.” 









",0,0,1,0,0,0,0,0,0,0
"“Having entered into these (senses), the mind, in this body, enjoys the objects of the senses: hearing, sight, touch, taste, and smell.”   





 




",1,0,0,0,0,0,0,0,0,1
"""The ignorant do not see the Soul, whether entering, abiding, or enjoying, along with its qualities,  but those who possess the eye of knowledge, they see."" 







",0,0,0,1,0,0,1,0,0,0
"“Those who strive in Yoga see the Soul abiding in their selves. Those who strive but are self-controlled, do not see It because of their lack of awareness.” 







",0,0,0,1,0,1,1,0,0,0
"“The radiance that shines in the sun, which illuminates the entire universe, and the radiance that shines in the moon and in fire, that radiance know to be Mine.” 








",1,0,0,0,0,0,0,0,0,0
"“Entering into the earth, I sustain all beings by My energy.  Becoming the moon, I nourish all herbs, and I am the essence of all juices.” 











",1,0,0,0,0,0,0,0,0,1
"“Becoming the universal fire, I reside within the bodies of living beings, together with the incoming and outgoing breaths, and I digest the four kinds of food."" 




 






",1,0,0,0,0,0,0,0,0,1
"""I am present in the heart of all. From Me come remembrance, knowledge, and their disappearance. I am to be known by all the Vedas. I am the author of the Vedanta, and I am the knower of the Vedas."" 







",1,0,0,0,0,1,0,0,0,0
"“There are two classes of beings in this world, the perishable and the imperishable. The perishable is all beings. The imperishable is called the unchanging, the permanent."" 





 






",0,0,0,1,0,0,1,0,0,0
"“The Supreme Person, the supreme Self, is superior to this. He pervades the three worlds, sustains them, and is imperishable. He is the Lord."" 











",1,0,1,0,0,0,0,0,0,0
"“Because I am beyond the perishable, and I am also superior to the imperishable, therefore, I am celebrated in this world and in the Vedas as the Supreme Person.” 









",1,0,0,0,0,0,1,0,0,0
"""He who knows Me, the Supreme Person, without delusion, he is the knower of everything. He worships Me with all his being, O descendant of Bharata.” 




 






",1,0,1,0,0,0,0,0,0,0
"“O sinless one, this most confidential knowledge has been explained by Me.  Having understood this, a wise person becomes fulfilled in his duty, O descendant of Bharata.” 








",1,0,1,1,0,0,1,0,0,0
