Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"Arjuna said: ""If, O Janardana, my intellect considers your advice to be the better course of action, then why, O Keshava (Krishna), do you urge me into this terrible task?"" 
",0,0,0,1,0,0,1,0,0,0
"""You confuse my mind with these mixed words. Tell me decisively, one thing, by which I might attain the highest good."" 


",1,0,0,0,0,0,0,0,0,0
"The Blessed Lord said: ""O sinless one, in this world, two paths of devotion have been declared by me: the path of knowledge for the Sankhyas, and the path of action for the Yogis."" 


",0,0,1,0,0,0,0,0,0,0
"""A person does not attain liberation by merely abstaining from all actions, nor does he attain perfection by renouncing actions alone."" 


",0,0,0,1,0,0,1,0,0,0
"""Indeed, no one remains even for a moment without performing some action, for everyone is compelled by the qualities of nature to act."" 


",0,0,0,1,0,0,1,0,0,0
"""One who restrains the organs of action, but whose mind dwells upon sense objects, deluded by their attractions, is called a hypocrite."" 


",0,0,0,0,0,0,1,0,0,0
"""But one who, with his mind, controls his senses, and, unattached to the fruits of action, engages in activity through the organs of action, is superior."" 


",1,0,0,0,0,0,1,0,0,0
"""Perform your duty steadfastly, for action is superior to inaction. Even the maintenance of your body cannot be accomplished without action."" 


",1,0,1,0,0,0,0,0,0,0
"""This world is bound by action performed for other purposes than sacrifice (Yajna). Therefore, O Kauteya, perform action with detachment, for the sake of sacrifice (Yajna)."" 




",1,0,1,0,0,0,1,0,0,0
"""Creating beings along with sacrifice, the Lord of Creatures (Prajapati) said to them: 'By this, prosper; this is your wish-granting cow.'"" 


",1,0,1,0,0,0,0,0,0,0
"""By honoring the deities with sacrifice, they in turn will honor you. Honoring one another through sacrifice, you will attain the highest good."" 




",1,0,0,0,0,0,0,0,0,0
"""Deities, pleased by sacrifices, will grant you desired enjoyments. One who enjoys those gifts without giving in return is indeed a thief."" 




",0,0,0,1,0,0,1,0,0,0
"""The pious who eat the remnants of sacrificial offerings are freed from all sins. But those who cook food for their own sake eat only sin."" 




",0,0,1,0,0,0,1,0,0,0
"""From food, living beings are born; rain is born from sacrifice; sacrifice is born from action."" 


",1,0,0,0,0,0,0,0,0,0
"""Know that action is born of Brahman, and Brahman is born of the Imperishable (Akshara). Therefore, Brahman, which is all-pervading, eternally resides in sacrifice."" 




",1,0,1,0,0,0,0,0,0,0
"""One who does not follow this cycle of action thus established, is a sinner who is addicted to the pleasures of the senses, and he lives in vain, O Partha."" 







",0,0,0,1,0,1,1,0,0,0
"""But he who is content in the Self, satisfied in the Self, and finds his pleasure in the Self, has no work to do."" 


",0,0,0,1,0,1,1,0,0,0
"""For such a person, neither action nor inaction has any purpose. Nor does he have any dependence on any being for anything."" 






",0,0,0,1,0,0,1,0,0,0
"""Therefore, always perform action without attachment to the fruits of action. For, by acting without attachment, a person attains the highest good."" 




",1,0,0,0,0,0,0,0,0,0
"""Indeed, Janaka and others attained perfection through action. You too should perform action, seeing the welfare of the world as your own."" 






",1,1,0,0,0,0,0,0,0,0
"""Whatever a great man does, others also do. Whatever standard he sets, the world follows."" 



",1,0,0,0,0,0,1,0,0,0
"""O Partha, I have no duty to perform in the three worlds. I have nothing to gain or to achieve. Yet I am always engaged in action."" 








",0,0,0,1,0,1,1,0,0,0
"""For if I were to cease from action, even for a moment, men, O Partha, would all follow my example and abandon their duties."" 






",0,0,0,1,0,0,1,0,0,0
"""These worlds would be thrown into confusion, and I should be the cause of their downfall, if I were to cease from action."" 






",0,0,0,1,0,0,1,0,0,0
"""As those who are ignorant perform action with attachment, O Bharata, so should a wise man, who desires the welfare of the world, perform action without attachment."" 








",1,0,1,0,0,0,1,0,0,0
"""A wise man, who is established in knowledge, should not cause confusion in the minds of those who are ignorant and attached to the fruits of action.  Rather, he should inspire them to perform all actions in devotion."" 





",1,0,0,0,0,0,0,0,0,0
"""All actions are performed entirely by the qualities of nature, but the deluded self, clinging to ego, thinks ""I am the doer."" 





",0,0,0,1,0,0,1,0,0,1
"""But, O mighty-armed one, he who knows the truth perceives the distinction between qualities and actions. Knowing that qualities are active in their own qualities, he does not become attached."" 




",0,0,0,1,0,0,1,0,0,0
"""Deluded by the qualities of nature, men become attached to qualities and actions.  One who has incomplete knowledge should not cause them to deviate, but one who possesses complete knowledge should guide them."" 







",0,0,0,1,0,1,1,0,0,0
"""Surrendering all actions to me with a mind fixed on the divine, free from desire and ego, fight, free from fever."" 




",1,0,0,0,0,0,0,0,0,0
"""Those men who steadfastly follow this doctrine of mine, with faith and without malice, are freed from actions."" 






",1,0,1,0,0,0,1,0,0,0
"""But those who revile this doctrine and do not follow it, know that they are deluded in all knowledge, and have lost their minds."" 







",0,0,0,1,0,0,1,0,0,0
"""Even a wise man acts in accordance with his own nature. Beings are bound to their nature, what can restraint do?"" 






",0,0,0,1,0,0,1,0,0,0
"""Attachment and aversion are firmly rooted in the senses and their objects. One should not fall under their sway, for they obstruct the path."" 






",0,0,0,1,0,0,1,0,0,0
"""One's own duty, even imperfectly performed, is better than the duty of another perfectly performed. It is better to die in one's own duty, the duty of another is fraught with fear."" 






",0,0,0,0,0,0,0,0,0,0
"Arjuna said: ""By what is a man driven to commit sin, even though he is unwilling, O Varshneya, as if compelled by force?"" 




",0,0,0,1,0,0,1,0,0,0
"The Blessed Lord said: ""Know that this is lust, born of the quality of passion, and that this is a great devourer, a great sinner, and an enemy here."" 






",0,0,0,0,0,1,1,0,0,0
"""As fire is covered by smoke, as a mirror by dust, and as an embryo by the amnion, so is this man enveloped by lust."" 






",0,0,0,1,0,1,0,0,0,1
"""The knowledge of the wise is covered by this, his eternal enemy, in the form of lust, like a fire with smoke."" 







",0,0,0,1,0,1,1,0,0,0
"""The senses, the mind, and the intellect are said to be its abode. By these, covering the knowledge of the embodied being, it deludes him."" 








",0,0,0,1,0,0,0,0,0,0
