Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"The Lord said: ""O mighty-armed one, hear now My supreme words, which I will tell you out of love for your welfare."" 







",0,0,1,0,0,0,0,0,0,0
"""Neither the gods nor the great sages know My origin, for I am the beginning of all gods and great sages."" 







",0,0,0,0,0,0,0,0,0,0
"""He who knows Me, the unborn, the eternal, the Lord of the universe, is not bewildered among mortals and is freed from all sins."" 









",1,0,1,0,0,0,0,0,0,0
"""Intellect, knowledge, freedom from delusion, forgiveness, truthfulness, self-control, peace, pleasure, pain, existence, non-existence, fear, and fearlessness - these are My different manifestations."" 









",1,0,0,0,0,0,0,0,0,0
"""Non-violence, equality, contentment, austerity, charity, fame, and infamy - all these diverse qualities of beings are from Me."" 











",1,0,0,0,0,0,0,0,0,0
"“The seven great sages of the past and the four Manus (progenitors of mankind) were born from My mind, and from them arose the people of this world."" 











",0,0,0,0,0,0,0,0,0,0
"""He who truly knows My glory and My Yoga is united with Me by unaltering Yoga. Of this there is no doubt.” 







",1,0,0,0,0,0,0,0,0,0
"“Knowing that I am the source of everything, and that everything emanates from Me, the wise, united with that understanding, worship Me.” 











",1,0,1,0,0,0,0,0,0,0
"""Those whose minds are fixed on Me, whose life breaths are devoted to Me, who teach one another about Me, who always speak about Me, and who are pleased and delighted in Me.” 








",1,0,0,0,0,0,0,0,0,0
"""To those who are always united with Me, who worship Me with devotion, I give that intellect-yoga by which they come to Me."" 











",1,0,0,0,0,0,0,0,0,0
"""For their sake, out of compassion for them, I, dwelling in their hearts, destroy the darkness born of ignorance with the radiant lamp of knowledge.""  




 


",1,0,1,0,0,0,0,0,0,0
"Arjuna said: ""You are the Supreme Brahman, the Supreme Abode, the Supremely Pure, the Eternal Person, the Divine, the Primeval God, the Unborn, the All-pervading."" 









",1,0,0,0,0,0,0,0,0,0
"""All the sages - the divine sage Narada, Asita, Devala, and Vyasa - speak of You in this way, and You Yourself tell me the same."" 











",0,0,0,1,0,0,1,1,0,0
"""I believe everything You say is true, O Keshava. For neither the gods nor the demons know Your true form, O Bhagavan."" 









",0,0,1,0,0,0,0,0,0,0
"""Only You, O Supreme Person, know Yourself by Yourself, the source of all beings, the Lord of all beings, the Lord of the gods, the Lord of the universe."" 











",1,0,1,0,0,0,0,0,0,0
"""O worthy of being praised in every way, You have divine, transcendental powers by which you permeate these worlds, existing everywhere."" 









",1,1,0,0,0,0,0,0,0,0
"""O Bhagavan, how can I, always meditating on You, know You? In what way, and in what states of mind, should I meditate on You?"" 







",0,0,0,0,0,0,1,0,0,0
"""O Janardana, please describe Your Yoga and Your glory in detail. For my thirst for the nectar of Your words is never quenched."" 






",1,0,0,0,0,0,1,0,0,1
"The Lord said: ""O best of the Kurus, I will tell you about My divine powers, but there is no end to the breadth of My glories. I will tell you the most important ones."" 











",0,0,1,1,0,0,0,0,0,0
"""O Gudakesha, I am the Self, dwelling in the hearts of all beings. I am the beginning, the middle, and the end of all beings."" 










",1,0,1,0,0,0,0,0,0,0
"""Among the Adityas, I am Vishnu; among lights, I am the radiant sun; among the Maruts, I am Marichi; among the stars, I am the moon."" 







",0,0,0,0,0,0,0,0,0,1
"""Among the Vedas, I am the Sama Veda; among the gods, I am Vasava (Indra); among the senses, I am the mind; and among beings, I am consciousness."" 











",0,0,0,0,0,0,0,0,0,1
"“Among the Rudras, I am Shiva; among the Yakshas and Rakshasas, I am Kubera; among the Vasus, I am Agni; and among mountains, I am Meru."" 








",0,0,0,0,0,0,0,0,0,1
"""O Partha, know Me as Brihaspati, the chief of the priests; among commanders, I am Skanda; and among waters, I am the ocean."" 









",0,0,0,0,0,0,1,0,0,1
"""Among great sages, I am Bhrigu; among syllables, I am the single syllable Om; among sacrifices, I am the sacrifice of Japa; and among stationary things, I am the Himalayas."" 











",1,0,0,0,0,0,0,0,0,1
"""Among trees, I am the Asvattha (banyan tree); among divine sages, I am Narada; among Gandharvas, I am Chitraratha; and among the Siddhas, I am Kapila."" 











",0,0,0,0,0,0,0,0,0,1
