Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"The Lord said: ""One who performs actions, not attached to the fruits of actions, is a Sannyasi and a Yogi. He is neither without fire nor unactive."" 
",0,0,1,0,0,0,1,0,0,0
"This is what they call Sannyasa, know it as Yoga, O Pandava. No one can be a Yogi without relinquishing all desires and attachments. 
",0,0,0,1,0,1,1,0,0,0
"For one desiring to attain Yoga, action is said to be the cause. But for one who has already attained Yoga, calmness is said to be the cause.  
",1,0,0,0,0,0,0,0,0,0
"When one is no longer attracted to the objects of the senses, nor to actions, and has renounced all desires, then he is said to have attained Yoga. 
",0,0,0,0,0,0,0,0,0,1
"One should lift oneself up with one's own self, and not let oneself down. For the self is the friend of the self, and the self is the enemy of the self. 
",0,0,0,1,0,1,1,0,0,0
"The self is the friend of that self which has conquered itself; but the self is the enemy of that self which is unconquered, just like an enemy. 
",0,0,0,1,0,1,1,0,0,0
"In the self that has been conquered and pacified, the Supreme Self dwells in equipoise, unaffected by heat or cold, pleasure or pain, honor or dishonor. 


",1,0,1,0,0,0,0,0,0,0
"One whose self is satisfied with knowledge and wisdom, who remains steadfast and has conquered the senses, is called a Yogi, who is indifferent to a lump of earth, a stone, and gold. 
",0,0,0,1,0,1,1,0,0,0
"One who is equal-minded towards friends, enemies, neutrals, those who are indifferent, those who are dear, and those who are hostile, towards both the good and the wicked, is considered to be extraordinary. 


",1,0,0,0,0,0,0,0,0,0
"A Yogi should constantly engage his mind in meditation, dwelling alone, with a controlled mind, free from desires and possessions. 
",1,0,0,0,0,0,0,0,0,0
"Having established oneself in a pure place, the Yogi should sit on a firm seat, neither too high nor too low,  covered with a blanket, deerskin, and Kusa grass. 


",1,0,0,0,0,0,0,0,0,0
"There, with  mind focused and senses under control, one should sit on the seat and practice Yoga for the purification of the self.  

",1,0,0,0,0,0,0,0,0,0
"Keeping the body, head, and neck steady and immobile, one should fix one's gaze on the tip of the nose, without looking in any other direction. 


",1,0,0,0,1,0,0,0,0,0
"One should be peaceful, fearless, established in the vow of Brahmacharya, with mind controlled, fixed on Me, and devoted to Me.
",1,0,1,0,0,0,0,0,0,0
"Thus constantly controlling himself, the Yogi with  a controlled mind will attain supreme peace, the ultimate liberation, which is in Me. 
",1,0,0,0,0,0,0,0,0,0
"O Arjuna, there is no Yoga for one who eats too much, nor for one who eats too little; nor for one who sleeps too much, nor for one who remains awake too much. 



",0,0,0,0,0,0,1,0,0,0
"Yoga is a destroyer of sorrow for one who is balanced in his eating and activities, who is balanced in his actions, and balanced in his sleep and waking.   


",1,0,1,0,0,0,0,0,0,0
