Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"King Dhritarashtra said, ""On the field of righteousness, the Kurukshetra, the warriors are assembled, eager for battle. Tell me, Sanjaya, what are my sons and the Pandavas doing?"" 
",0,0,0,0,0,0,1,0,0,1
"Sanjaya said, ""Seeing the Pandava army arrayed, Duryodhana approached his teacher and spoke these words."" 
",0,0,0,0,0,0,1,1,1,0
"""Look, O teacher, at this mighty army of the sons of Pandu, arrayed by your brilliant disciple, the son of Drupada."" 
",1,0,1,0,0,0,1,0,0,0
"""Here are mighty heroes, strong in archery, like Bhima and Arjuna in battle: Yuyudhana, Virata, and the great warrior Drupada."" 
",1,0,0,0,0,0,0,0,0,1
"""Dhrishtaketu, Chekitana, the valiant king of Kashi, Purujit, Kunti-bhoja, and the best of men, Saibya."" 
",0,1,0,0,0,0,0,0,0,0
"""Yudhamanyu, the valiant, the strong and powerful Uttamaujas, the son of Subhadra, the sons of Draupadi, all great warriors."" 
",1,1,0,0,0,0,0,0,0,0
"""But, O best of Brahmanas, know those who are distinguished among us, the leaders of my army. I will tell you their names."" 
",1,0,0,0,0,0,0,0,0,0
"""Bhishma, Karna, Kripa, the conqueror of enemies, Aswatthama, Vikarna, and also Saumadatti."" 


",0,0,0,0,0,0,1,0,0,0
"""And many other brave warriors, who have given up their lives for my sake.  They are all skilled in warfare, wielding various weapons."" 
",1,1,0,0,0,0,0,0,0,0
"""Our army, though protected by Bhishma, is insufficient. But this army of theirs, protected by Bhima, is sufficient."" 
",0,0,0,1,0,0,1,0,0,0
"""Let all of you, according to your respective divisions, be stationed in all the formations. Protect Bhishma, all of you."" 
",1,0,1,0,0,0,0,0,0,0
"""To gladden Sanjaya, the grandsire of the Kuru lineage, the mighty Bhishma, roaring like a lion, blew his conch."" 
",0,0,0,0,0,0,1,0,0,1
"""Then, conch shells, kettle-drums, tabors, and trumpets, all were sounded at once, and a tremendous uproar arose."" 
",0,0,0,0,0,0,0,0,0,1
"""Then, seated in their great chariots drawn by white steeds, Madhava (Krishna) and the son of Pandu (Arjuna) blew their divine conch shells."" 


",0,0,0,0,0,0,0,0,0,1
"""Hrishikesha (Krishna) blew the Panchajanya, Dhananjaya (Arjuna) the Devadatta, and the mighty Bhimakarma (Bhima) blew the Paundra."" 
",0,0,0,0,0,0,1,0,0,1
"""The king, the son of Kunti, Yudhisthira, blew the Anantavijaya. Nakula and Sahadeva blew the Sughosa and the Manipushpaka respectively."" 
",0,0,0,0,0,0,1,0,0,1
"""Kashiraja (King of Kashi), the supreme archer, Shikhandi, the great warrior, Dhristadyumna, Virata, and the unconquerable Satyaki."" 
",0,0,0,0,0,0,1,0,0,0
"""Drupada, the sons of Draupadi, all the kings of the earth, and the mighty-armed son of Subhadra, each blew their own conch shells."" 
",0,0,0,0,0,0,1,1,0,1
"""That sound pierced the hearts of the Kauravas, and resounded loudly through the sky and the earth."" 
",0,0,0,0,0,0,0,0,0,0
"""Seeing the Kauravas arrayed in battle formation, Arjuna, with the banner of a monkey, took up his bow as the weapons were about to clash. Then, he spoke these words to Hrishikesha (Krishna), the lord of the earth."" 
",0,0,0,0,0,0,1,1,0,1
"Arjuna said: ""O Achyuta (Krishna), place my chariot between the two armies, so that I may view these warriors who are eager to fight."" 
",0,0,0,0,0,0,1,0,0,1
"""Who, along with me, must be fought in this battle."" 


",0,0,0,0,0,0,0,0,0,0
"""I wish to see those who have gathered here to fight, who are desirous of pleasing the wicked Duryodhana in this battle."" 
",1,0,1,0,0,0,0,0,0,0
"Sanjaya said: ""Thus addressed by Gudakesha (Arjuna), Hrishikesha (Krishna), the best of charioteers, placed his chariot between the two armies."" 
",0,0,0,0,0,0,1,1,1,0
"""And seeing Bhishma, Drona, and all the kings assembled there, Krishna said to Partha (Arjuna): 'See, here are the assembled Kurus.'"" 
",0,0,0,0,0,0,1,0,0,1
"""There, Arjuna saw his fathers, grandfathers, teachers, uncles, brothers, sons, grandsons, friends, fathers-in-law, and well-wishers on both sides of the army."" 


",0,0,0,0,0,1,0,0,0,0
"""Seeing them all, the sons of Kunti, overwhelmed with compassion, became sorrowful and spoke these words."" 
",0,0,0,1,0,1,0,0,0,0
"Arjuna said: ""O Krishna, seeing this kin of mine, eager to fight, standing before me, my limbs tremble and my mouth dries up."" 
",0,0,0,0,0,0,0,0,0,1
"""My body trembles, and my hair stands on end. My bow Gandiva slips from my hand, and my skin burns."" 


",0,0,0,0,1,0,0,0,0,1
"""I am unable to stand, and my mind seems to wander. O Keshava (Krishna), I see adverse omens."" 
",0,0,0,1,0,1,0,0,0,0
"""I do not see any benefit in slaying my own kin in battle. Nor do I desire victory, Krishna, nor dominion, nor happiness."" 


",0,0,0,1,0,1,1,0,0,0
"""What is the use of a kingdom, O Govinda, what is the use of pleasures, what is the use of life itself, for the sake of whom we desire kingdom, pleasures, and happiness?"" 
",1,0,0,0,0,1,1,0,0,0
"""These, standing in battle, have abandoned their lives and their wealth: teachers, fathers, sons, and grandfathers."" 


",0,0,0,0,0,1,0,0,0,0
"""Uncles, fathers-in-law, grandsons, brothers-in-law, and other relatives—even if they are killing me, I do not wish to slay them, O Madhusudana (Krishna)."" 


",0,0,0,0,0,0,1,0,0,0
"""Even for the sake of the sovereignty of the three worlds, what happiness would I have, O Janardana (Krishna), by killing the Kauravas?"" 




",0,0,1,1,0,0,1,0,0,0
"""By killing these aggressors, we would incur sin. Therefore, we are not worthy of killing the Kauravas, all our kinsmen. How can we, O Madhava, be happy by slaying our own people?"" 
",0,0,0,0,0,0,1,0,0,0
"""Although these men, blinded by greed, do not see the sin of destroying their family, and the crime of betraying friends..."" 


",0,0,0,0,0,0,1,0,0,0
"""...How can we, O Janardana, who see the sin of destroying our family, not know how to turn away from it?"" 


",0,0,0,0,0,1,1,0,0,0
"""When a family is destroyed, its eternal familial duties perish. When righteousness is destroyed, the entire family is destroyed, and unrighteousness overwhelms it.""  
",0,0,0,1,0,1,1,0,0,0
"""O Krishna, when unrighteousness prevails, the women of the family become corrupted. And when women are corrupted, O Varshneya (Krishna), caste-mixing arises."" 


",0,0,0,1,0,1,1,0,0,0
"""Caste-mixing is a sure path to hell for the destroyers of their family and for the family itself. The ancestors of such men, deprived of offerings and libations, fall into hell."" 


",0,0,0,1,0,1,1,0,0,0
"""These sins of the destroyers of their family, causing caste-mixing, corrupt the eternal traditions and duties of their lineage."" 
",0,0,0,0,0,1,1,0,0,0
"""O Janardana, it is heard that those who abandon the duties of their lineage are destined to dwell in hell."" 


",0,0,0,1,0,0,1,0,0,0
"""Alas! How great a sin we are about to commit, by being eager to kill our own people for the sake of the pleasures of a kingdom."" 


",0,0,0,0,0,1,1,0,0,0
"""If the Kauravas were to kill me in battle, unarmed and defenseless, it would be better for me."" 
",0,0,0,0,0,0,0,0,0,1
"Sanjaya said: ""Having said this, Arjuna, in the midst of the Kurukshetra battlefield, sat down in his chariot, having abandoned his bow with arrows, his mind overwhelmed with grief."" 
",0,0,0,1,0,1,1,0,1,0
