Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"**Sanjaya said:**

""Seeing Arjuna thus filled with compassion, his eyes filled with tears,  and overcome with sorrow, Madhusudana (Krishna) spoke these words."" 
",0,0,0,0,0,0,1,0,0,0
"**The Blessed Lord (Krishna) said:**

""O Arjuna, why has this weakness, this unmanly sorrow, come upon you at a time of crisis? This is shameful, degrading, and will earn you infamy."" 
",0,0,0,1,0,1,1,0,0,0
"**The Blessed Lord (Krishna) said:**

""O Partha, do not succumb to this weakness. It does not befit you.  Abandon this petty weakness of heart and arise, O destroyer of enemies!"" 


",1,0,1,0,0,0,0,0,0,0
"**Arjuna said:**

""O Madhusudana, how can I fight against Bhishma and Drona in battle, using arrows? They are worthy of respect, O Destroyer of Enemies!"" 
",0,0,0,0,0,0,1,0,0,0
"**Arjuna said:**

""It is better, O Lord, to beg for food in this world than kill great and noble teachers. It is better to enjoy the fruits of victory tainted with blood, after killing enemies who are driven by selfish desires, than to kill teachers who are worthy of respect.""  
",0,0,0,1,0,0,1,0,0,0
"**Arjuna said:**

""Furthermore, we do not know which would be better – to conquer or to be conquered. Those for whom we would not wish to live, even if we won, stand here at the forefront of the Kauravas."" 


",0,0,0,1,0,0,1,0,0,0
"**Arjuna said:**

""My nature is overwhelmed by fear and indecision. My mind is confused about Dharma. Tell me what is best to do.  I am your disciple, and I surrender myself to you."" 


",0,0,0,1,0,0,0,0,0,0
"**Arjuna said:**

""I do not see how anything could relieve me of this sorrow that is drying up my senses. Even if I were to obtain the kingship of earth and the sovereignty of the gods, it would not alleviate this sorrow."" 


",0,0,0,1,0,1,0,0,0,0
"**Sanjaya said:**

""Having spoken thus to Hrishikesha, Gudakesha, the destroyer of enemies, remained silent, having told Govinda (Krishna) that he would not fight."" 




",0,0,0,1,0,0,1,0,0,0
"**Sanjaya said:**

""Smiling, as it were, O Bharata, Hrishikesha spoke these words to Arjuna who was lamenting in the midst of the two armies."" 


",0,0,0,0,0,0,1,0,0,1
"**The Blessed Lord (Krishna) said:**

""You speak of wisdom and yet you grieve for what is not worthy of grief. Wise people do not lament for the dead or the living."" 


",0,0,1,0,0,1,1,0,0,0
"**The Blessed Lord (Krishna) said:**

""Never was I not, nor you, nor these princes, and never shall we cease to be, hereafter."" 


",0,0,0,0,0,1,0,0,0,0
"**The Blessed Lord (Krishna) said:**

""As a person puts on new garments, giving up old ones, the soul similarly accepts new bodies, giving up old ones. The wise are not bewildered by this."" 


",0,0,0,0,0,0,0,0,0,0
"**The Blessed Lord (Krishna) said:**

""O son of Kunti, know that the contacts of the senses, arising from cold, heat, pleasure, and pain, are fleeting and impermanent. Bear them with patience, O Bharata."" 


",1,0,1,0,0,0,0,0,0,0
"**The Blessed Lord (Krishna) said:**

""O best of men, he who is not disturbed by these things, who is the same in pleasure and pain, wise and firm, is fit for immortality."" 




",1,0,1,0,0,0,0,0,0,0
"**The Blessed Lord (Krishna) said:**

""That which is non-existent does not come into existence, and that which exists does not cease to exist. This truth is seen by those who see the essence of things."" 




",0,0,0,0,0,0,0,0,0,0
"**The Blessed Lord (Krishna) said:**

""Know that which pervades everything to be imperishable; no one can destroy that which is imperishable."" 




",1,0,1,0,0,0,0,0,0,0
"**The Blessed Lord (Krishna) said:**

""These bodies, which belong to the eternal, imperishable, and immeasurable soul, are finite. Therefore, fight, O Bharata!"" 




",1,0,1,0,0,0,0,0,0,0
"**The Blessed Lord (Krishna) said:**

""He who thinks that he can kill, and he who thinks that he can be killed, both do not understand.  The Self (Atman) does not kill, nor is it killed."" 




",0,0,0,1,0,0,0,0,0,0
