Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"Arjuna said: ""O Krishna, what is the position of those who, with faith, perform sacrifices while neglecting the scriptural injunctions? Are they in sattva, rajas, or tamas?"" 









",0,0,0,1,0,0,1,0,0,0
"The Lord said: ""There are three kinds of faith in embodied beings, born from their nature. Hear about them: sattvic, rajasic, and tamasic.""  




 








",0,0,0,0,0,0,0,0,0,0
"""O descendant of Bharata, the faith of every being is in accordance with its nature. Every being is made of faith.  Whatever one’s faith is, that one is."" 











",1,0,1,0,0,0,0,0,0,0
"""The sattvic people worship the gods.  The rajasic people worship the yakshas and rakshasas. And the tamasic people worship the dead, ghosts, and other such beings.” 




 






",0,0,0,0,0,0,1,0,0,0
"""Those who perform severe austerities without scriptural authority, driven by pride and ego, and fueled by lust and attachment."" 











",0,0,0,1,0,1,1,0,0,0
"""They torture their bodies and the beings dwelling within, with a dull mind, and they consider Me, dwelling within the body, to be their enemy. Know them as demoniac in their conviction.""  




 




",0,0,0,1,0,0,1,0,0,0
"""O Arjuna, food, sacrifice, austerity, and charity are also of three kinds. Hear about their distinctions."" 





 






",1,0,0,0,0,0,1,0,0,0
"""Foods that increase lifespan, sattva, strength, health, happiness, and joy, that are juicy, oily, nourishing, and palatable, are favored by those who are sattvic."" 





 


",1,0,0,0,0,0,0,0,0,0
"“Foods that are bitter, sour, salty, too hot, pungent, dry, and burning are favored by those who are rajasic, and they cause pain, sorrow, and disease.” 




 






",0,0,0,1,0,1,0,0,0,0
"""Foods that are stale, tasteless, foul, rotten, leftover, and impure are favored by those who are tamasic.” 





 


",0,0,0,1,0,0,1,0,0,0
"""He who performs a sacrifice according to scriptural injunctions, without any expectation of reward, thinking only, ‘This sacrifice must be performed,’ he is sattvic.” 





 




",0,0,1,0,0,0,1,0,0,0
"“O best of the Bharatas, he who performs a sacrifice with a desire for results, or for fame, is considered rajasic.” 





 




",1,0,0,0,0,0,1,0,0,0
"""A sacrifice without prescribed rules, without offering food, without mantras, without gifts, and without faith is considered tamasic.” 





 




",0,0,0,0,0,0,1,0,0,0
"“Austerity of the body is said to be worship of the gods, the learned Brahmanas, and the spiritual master, purity, straightforwardness, celibacy, and nonviolence."" 





 




",1,0,1,0,0,0,0,0,0,0
"“Austerity of speech is said to be speaking words that are free from anxiety, truthful, pleasant, and beneficial, and constantly studying the scriptures.” 





 






",1,0,0,0,0,0,0,0,0,0
"""Austerity of the mind is said to be calmness of mind, gentleness, silence, self-control, and purity of intention."" 






",1,0,0,0,0,0,0,0,0,0
"“Austerity, performed with supreme faith by those who are free from desire for results and who are united with the Supreme, is considered sattvic.” 





 






",1,0,0,0,0,0,1,0,0,0
"""Austerity performed out of a desire for honor, respect, and worship, or out of hypocrisy, is called rajasic, unstable, and impermanent."" 




 




",0,0,0,1,0,1,1,0,0,0
"""Austerity performed through foolish understanding, or to cause pain to the self, or to torment others, is called tamasic."" 





 






",0,0,0,0,0,1,1,0,0,0
"“Charity given to the deserving, in the right place, at the right time, and to the right person, without expecting anything in return, is considered sattvic."" 





 






",1,1,0,0,0,0,0,0,0,0
"""Charity given expecting a return, or to gain something in return, or with a sense of obligation, is considered rajasic."" 










",1,0,0,0,0,0,1,0,0,0
"""Charity given in the wrong place, at the wrong time, or to undeserving people, or given with disrespect and derision, is called tamasic.” 







",0,0,0,0,0,0,1,0,0,0
"“Om, Tat, Sat - these three syllables are considered to be the designation of Brahman.  The Brahmanas, the Vedas, and the sacrifices were formerly established by these syllables.” 





 




",0,0,0,0,0,0,1,0,0,1
"“Therefore, beginning with the syllable Om, the sacrifices, charity, and austerities prescribed in the scriptures are performed by those who constantly meditate on Brahman.” 




 








",0,0,1,0,0,0,0,0,0,0
"“Without seeking any fruit, sacrifices, austerities, and various charitable acts are performed by those who desire liberation.” 





 






",1,0,1,0,0,0,0,0,0,0
"""The word ‘Sat’ (being) is used in the context of goodness and virtue.  O Partha, it is used in the context of virtuous action."" 


 


",1,0,0,0,0,0,1,0,0,0
"""Stability in sacrifice, austerity, and charity is called ‘Sat’.  And action that is for the maintenance of these three is also called ‘Sat’."" 











",1,0,0,0,0,0,1,0,0,0
"""O Partha, that sacrifice, charity, or austerity which is performed without faith is  called ‘Asat’ (not being).  And it does not bear fruit in this life or in the next."" 





 






",0,0,1,1,0,1,1,0,0,0
