slokas_no,slokas,slokas_translated
1.0,श्रीभगवानुवाचमय्यासक्तमना: पार्थ योगं युञ्जन्मदाश्रय: ।असंशयं समग्रं मां यथा ज्ञास्यसि तच्छृणु ॥ १ ॥,"The Blessed Lord said: O Partha, when one engages in My devotional service with a mind attached to Me, one knows Me in full, free from doubt."
2.0,ज्ञानं तेऽहं सविज्ञानमिदं वक्ष्याम्यशेषत: ।यज्ज्ञात्वा नेह भूयोऽन्यज्ज्ञातव्यमवशिष्यते ॥ २ ॥,"I shall now explain to you fully this knowledge, knowing which nothing else shall remain to be known here in this world."
3.0,मनुष्याणां सहस्रेषु कश्चिद्यतति सिद्धये ।यततामपि सिद्धानां कश्चिन्मां वेत्ति तत्त्वत: ॥ ३ ॥,"""Out of thousands of people, one endeavors for perfection; and of those who have achieved perfection, hardly one knows Me in truth."""
4.0,भूमिरापोऽनलो वायु: खं मनो बुद्धिरेव च ।अहङ्कार इतीयं मे भिन्ना प्रकृतिरष्टधा ॥ ४ ॥,"Earth, water, fire, air, space, mind, intellect, and ego—thus is this divided eightfold nature of Mine."
5.0,अपरेयमितस्त्वन्यां प्रकृतिं विद्धि मे पराम् ।जीवभूतां महाबाहो ययेदं धार्यते जगत् ॥ ५ ॥,"Know that this is my higher nature, O mighty-armed Arjuna. The whole universe is sustained by this nature of mine, like a thread through pearls."
6.0,एतद्योनीनि भूतानि सर्वाणीत्युपधारय ।अहं कृत्स्नस्य जगत: प्रभव: प्रलयस्तथा ॥ ६ ॥,All beings are from this womb; I am the origin and dissolution of the entire universe.
7.0,मत्त: परतरं नान्यत्किञ्चिदस्ति धनञ्जय ।मयि सर्वमिदं प्रोतं सूत्रे मणिगणा इव ॥ ७ ॥,"O Dhananjaya, there is nothing else higher than Me. All this is strung on Me as pearls on a thread."
8.0,रसोऽहमप्सु कौन्तेय प्रभास्मि शशिसूर्ययो: ।प्रणव: सर्ववेदेषु शब्द: खे पौरुषं नृषु ॥ ८ ॥,"I am the taste in water, O son of Kunti, and I am the light of the sun and the moon. I am the sacred syllable Om in the Vedic mantras, and I am the sound in ether, and ability in man."
9.0,पुण्यो गन्ध: पृथिव्यां च तेजश्चास्मि विभावसौ ।जीवनं सर्वभूतेषु तपश्चास्मि तपस्विषु ॥ ९ ॥,"I am the fragrance in the earth, and the light in all beings. I am austerity in ascetics, and the life in all living beings."
10.0,बीजं मां सर्वभूतानां विद्धि पार्थ सनातनम् ।बुद्धिर्बुद्धिमतामस्मि तेजस्तेजस्विनामहम् ॥ १० ॥,"Know Me to be the eternal seed of all beings, O Arjuna. I am the intelligence of the intelligent, and the splendor of the splendid."
11.0,बलं बलवतां चाहं कामरागविवर्जितम् ।धर्माविरुद्धो भूतेषु कामोऽस्मि भरतर्षभ ॥ ११ ॥,"I am the strength of the strong, devoid of desire and attachment. I am desire which is not contrary to righteousness, O Lord of the Bharatas."
12.0,ये चैव सात्त्विका भावा राजसास्तामसाश्च ये ।मत्त एवेति तान्विद्धि न त्वहं तेषु ते मयि ॥ १२ ॥,"Those who possess the qualities of goodness, passion, and ignorance, know them to be from Me, but I am not in them, they are in Me."
13.0,त्रिभिर्गुणमयैर्भावैरेभि: सर्वमिदं जगत् ।मोहितं नाभिजानाति मामेभ्य: परमव्ययम् ॥ १३ ॥,By these three modes of material nature all this world is deluded. The ignorant do not understand that I am beyond all these modes and am inexhaustible.
14.0,दैवी ह्येषा गुणमयी मम माया दुरत्यया ।मामेव ये प्रपद्यन्ते मायामेतां तरन्ति ते ॥ १४ ॥,"This divine energy of Mine, consisting of the three modes of material nature, is difficult to overcome. But those who have surrendered unto Me can easily cross beyond it."
15.0,न मां दुष्कृतिनो मूढा: प्रपद्यन्ते नराधमा: ।माययापहृतज्ञाना आसुरं भावमाश्रिता: ॥ १५ ॥,"Men of sinful deeds, the ignorant, the lowest of mankind, do not surrender unto Me, for their knowledge is stolen by illusion and they are of demoniac nature."
16.0,चतुर्विधा भजन्ते मां जना: सुकृतिनोऽर्जुन ।आर्तो जिज्ञासुरर्थार्थी ज्ञानी च भरतर्षभ ॥ १६ ॥,"Four kinds of virtuous men worship Me, O Arjuna: the distressed, the seeker of knowledge, the seeker of wealth, and the wise, O best of the Bharatas."
17.0,तेषां ज्ञानी नित्ययुक्त एकभक्तिर्विशिष्यते ।प्रियो हि ज्ञानिनोऽत्यर्थमहं स च मम प्रिय: ॥ १७ ॥,"Among them, the wise one who is constantly united in devotion stands out. For I am exceedingly dear to the wise one, and he is dear to me."
18.0,उदारा: सर्व एवैते ज्ञानी त्वात्मैव मे मतम् ।आस्थित: स हि युक्तात्मा मामेवानुत्तमां गतिम् ॥ १८ ॥,"The magnanimous are all these, the wise one, in my opinion, is the self alone. For, the one who is established in union, has me alone as the supreme goal."
19.0,बहूनां जन्मनामन्ते ज्ञानवान्मां प्रपद्यते ।वासुदेव: सर्वमिति स महात्मा सुदुर्लभ: ॥ १९ ॥,"After many births, the wise person seeks refuge in Me, knowing Vasudeva is everything; such a great soul is very rare."
20.0,कामैस्तैस्तैर्हृतज्ञाना: प्रपद्यन्तेऽन्यदेवता: ।तं तं नियममास्थाय प्रकृत्या नियता: स्वया ॥ २० ॥,"Those whose minds are distorted by desire surrender to other gods. Following their own nature, they worship the rules of those gods."
21.0,यो यो यां यां तनुं भक्त: श्रद्धयार्चितुमिच्छति ।तस्य तस्याचलां श्रद्धां तामेव विदधाम्यहम् ॥ २१ ॥,I establish the faith of the devotee in whatever form he worships with faith.
22.0,स तया श्रद्धया युक्तस्तस्याराधनमीहते ।लभते च तत: कामान्मयैव विहितान्हि तान् ॥ २२ ॥,"Endowed with that faith, he seeks the worship of that; from which, having obtained his desires, he thinks that these are indeed ordained by me."
23.0,अन्तवत्तु फलं तेषां तद्भ‍वत्यल्पमेधसाम् ।देवान्देवयजो यान्ति मद्भ‍क्ता यान्ति मामपि ॥ २३ ॥,"The fruits of those with little understanding are temporary, while the worshippers of the gods reach the gods, and my devotees reach me also."
24.0,अव्यक्तं व्यक्तिमापन्नं मन्यन्ते मामबुद्धय: ।परं भावमजानन्तो ममाव्ययमनुत्तमम् ॥ २४ ॥,"Unmanifested, they consider Me as manifested; ignorant of My higher, immutable, and unsurpassed form."
25.0,नाहं प्रकाश: सर्वस्य योगमायासमावृत: ।मूढोऽयं नाभिजानाति लोको मामजमव्ययम् ॥ २५ ॥,"I am not manifest to everyone, veiled by my divine power. This deluded world does not recognize me, the unborn and imperishable."
26.0,वेदाहं समतीतानि वर्तमानानि चार्जुन ।भविष्याणि च भूतानि मां तु वेद न कश्चन ॥ २६ ॥,"I know all beings that have existed in the past, that exist in the present, and that will exist in the future, but no one knows Me."
27.0,इच्छाद्वेषसमुत्थेन द्वन्द्वमोहेन भारत ।सर्वभूतानि सम्मोहं सर्गे यान्ति परन्तप ॥ २७ ॥,"Arjuna, all beings are deluded by the dualities arising from desire and aversion at the time of creation."
28.0,येषां त्वन्तगतं पापं जनानां पुण्यकर्मणाम् ।ते द्वन्द्वमोहनिर्मुक्ता भजन्ते मां दृढव्रता: ॥ २८ ॥,"Those whose sins have been destroyed, who are freed from the dualities of delusion, and who are engaged in virtuous activities, worship Me with determination."
29.0,जरामरणमोक्षाय मामाश्रित्य यतन्ति ये ।ते ब्रह्म तद्विदु: कृत्स्नमध्यात्मं कर्म चाखिलम् ॥ २९ ॥,"Those who strive for liberation from old age and death by taking refuge in me, they understand Brahman, the entirety of the soul, and all actions."
30.0,साधिभूताधिदैवं मां साधियज्ञं च ये विदु: ।प्रयाणकालेऽपि च मां ते विदुर्युक्तचेतस: ॥ ३० ॥,"Those who know Me as the imperishable Supreme Being, as the sacrificial godhead, and as the Lord of all sacrifices, they, with steadfast minds, know Me even at the time of death."
