Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"Dhritarashtra said: In the holy land of Kurukshetra, gathered together, eager to fight, what did my sons and the sons of Pandu do, O Sanjaya?",0,0,0,0,0,1,1,0,0,0
"Sanjaya said: But seeing the Pandava army arranged in military formation, King Duryodhana then approached the teacher and spoke these words.",0,0,0,0,0,0,1,1,0,0
"Behold, O teacher, this mighty army of the sons of Pandu, arrayed by the son of Drupada, your wise disciple.",1,0,1,0,0,0,0,0,0,0
"Here are heroes, mighty archers, equal in battle to Bhima and Arjuna: Yuyudhana, Virata, and Drupada, the great chariot-warrior.",1,0,0,0,0,0,0,0,0,1
"Dhṛṣṭaketu, Cekitāna, and the valiant king of Kāśi; Purujit, Kuntibhoja, and Śaibya, the best of men.",1,0,0,0,0,0,0,0,0,0
"Yudhamanyu, the valiant, and Uttamaujas, the brave, the son of Subhadra, and the sons of Draupadi, all of them are great warriors.",1,1,0,0,0,0,0,0,0,0
"But listen to the distinguished among us, O best of the twice-born. The leaders of my army, for your information, I shall name them for you.",1,0,0,0,0,0,0,0,0,0
"You, Bhishma, Karna, Kripa the victorious in battle, Ashwatthama, Vikarna, and also the son of Somadatta.",0,0,0,0,0,0,1,0,0,0
"Many other brave warriors, who have given up their lives for my sake, are equipped with various weapons and are all skilled in battle.",1,1,0,0,0,0,0,0,0,0
"""Our strength, protected by Bhishma, is unlimited, while their strength, protected by Bhima, is limited.""",0,0,0,1,0,0,0,0,0,0
"""In all the divisions, stationed according to their respective positions, let all of you protect Bhishma alone.""",1,0,1,0,0,0,0,0,0,0
"The grand old man of the Kurus, the mighty grandsire, blew his conch loudly, producing a lion's roar, bringing joy to him.",0,0,0,0,0,0,0,0,0,1
"Then conch shells, kettledrums, tabors, drums, and horns were suddenly sounded, and the noise was tumultuous.",0,0,0,0,0,0,0,0,0,1
"Then, stationed in the great chariot yoked with white horses, Madhava and the son of Pandu blew their divine conches.",0,0,0,0,0,0,0,0,0,1
"Hrishikesha (Krishna) blew the Panchajanya, Dhananjaya (Arjuna) blew the Devadatta, and Bhima, the doer of terrible deeds and of great strength, blew the great conch Paundra.",0,0,0,0,0,0,1,0,0,1
"King Yudhishthira, the son of Kunti, blew the conch named Anantavijaya; Nakula and Sahadeva blew the conches named Sughosha and Manipushpaka.",0,0,0,0,0,0,1,0,0,1
"Kashyash, the great archer, and Shikhandi, the mighty warrior, Dhrishtadyumna, Virata, and Satyaki, the undefeated.",0,0,0,0,0,0,1,0,0,0
"Drupada, the sons of Draupadi, and the mighty-armed son of Subhadra, O ruler of the earth, blew their conch shells each separately.",0,0,0,0,0,0,1,1,0,1
