Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"Arjuna said: What is that Brahman? What is the self? What is action, O Supreme Person? What is said to be the material manifestation, and what is called the divine?",0,0,0,0,0,0,1,0,0,0
"Who is the Adhiyajna here in this body, O Madhusudana? And how are you to be known at the time of death by the self-controlled?",0,0,0,1,0,0,1,0,0,0
The Blessed Lord said: The imperishable is the Supreme Brahman; one's own nature is called the Self. The act of offering which causes the origin of beings is called action.,0,0,1,0,0,0,0,0,0,0
"The physical manifestation is the perishable nature, and the person is the presiding deity. I alone am the lord of sacrifice here in the body, O best among the embodied.",1,0,1,0,0,0,0,0,0,0
"At the time of death, whoever remembers Me and leaves the body, he attains My being; of this there is no doubt.",0,0,0,1,0,0,0,0,0,0
"Whatever state of being one remembers when he gives up the body at the end, O son of Kunti, that state he will attain, being always absorbed in such contemplation.",0,0,1,1,0,1,0,0,0,0
"Therefore, at all times, remember Me and fight. With your mind and intellect dedicated to Me, you shall undoubtedly come to Me.",1,0,0,0,0,0,0,0,0,0
"With a mind engaged in the practice of yoga and not wandering elsewhere, one reaches the supreme divine person by meditating upon him, O Partha.",1,0,1,0,0,0,0,0,0,0
"The sage, the ancient one, the ruler, who is subtler than the subtle; the sustainer of all, of inconceivable form, of the color of the sun, beyond the darkness.",1,0,1,1,0,0,1,0,0,0
"At the time of departure, with a mind unwavering and filled with devotion, by the power of yoga, and fixing the life force between the eyebrows, one attains that supreme, divine Purusha.",1,0,1,0,0,0,0,0,0,0
"The imperishable state which the knowers of the Vedas speak of, into which the ascetics, free from attachment, enter, and desiring which they practice celibacy, that goal I shall briefly describe to you.",1,0,0,0,0,0,1,0,0,0
"Restraining all the gates of the body, confining the mind within the heart, and fixing the life-breath in the head, established in the practice of yoga.",1,0,0,0,0,0,0,0,0,0
"The one who departs, uttering the single syllable ""Om,"" which is Brahman, and remembering Me, leaves the body and attains the supreme goal.",1,0,0,1,0,0,0,0,0,0
"With an unwavering mind, he who constantly remembers Me, I am easily attainable for that ever steadfast yogi, O Partha.",1,0,1,0,0,1,0,0,0,0
"Having attained Me, the great souls do not undergo rebirth, which is the abode of sorrow and is impermanent; they have reached the highest perfection.",1,0,1,0,0,0,0,0,0,0
"From the realm of Brahma downwards, all worlds are subject to return, O Arjuna. But having attained Me, O son of Kunti, there is no rebirth.",0,0,1,1,0,1,0,0,0,0
"Those who know the day of Brahma, which lasts for a thousand yugas, and the night, which ends in a thousand yugas, are the knowers of day and night.",0,0,0,0,0,1,0,0,0,0
"From the unmanifest, all manifest beings come forth at the arrival of day; at the arrival of night, they dissolve into that same unmanifest, which is called the unmanifest.",0,0,0,1,0,0,0,0,0,0
"The multitude of beings, being born again and again, merges into the unmanifest at the coming of night, O Partha, and re-manifests at the coming of day.",0,0,0,1,0,1,0,0,0,0
"Beyond this is another unmanifest, eternal existence, which does not perish even when all beings perish.",1,0,0,1,0,0,0,0,0,0
"The unmanifest is said to be the imperishable; they call it the supreme goal. Having attained it, they do not return; that is my supreme abode.",0,0,0,1,0,1,1,0,0,0
"The supreme person, O Partha, is attainable by undivided devotion. All beings reside in Him, and He pervades all this.",1,0,1,0,0,0,0,0,0,0
"The time at which the yogis depart and do not return, and also the time at which they return, I shall declare to you, O best of the Bharatas.",1,0,1,0,0,0,0,0,0,0
"Fire, light, day, the bright fortnight, the six months of the northern solstice; those who depart during this time, the knowers of Brahman, go to Brahman.",1,0,1,0,0,0,0,0,0,0
"Smoke, night, and the dark fortnight, and the six months of the southern path of the sun; attaining the lunar light, the yogi returns.",0,0,0,1,0,1,0,0,0,0
"The paths of light and darkness are considered eternal in the world. By one, one attains non-return, and by the other, one returns again.",0,0,0,1,0,1,0,0,0,0
"No yogi who knows these paths is ever deluded, O Arjuna. Therefore, be steadfast in yoga at all times.",1,0,1,0,0,0,1,0,0,0
"The merit that is declared in the Vedas, sacrifices, austerities, and charitable gifts—all this is surpassed by the yogi who, having known this, attains the supreme, primeval abode.",0,0,1,0,0,0,0,0,0,0
