Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"Arjuna said: What is the position of those who, disregarding the scriptural injunctions, worship with faith? Is it in goodness, passion, or ignorance, O Krishna?",0,0,0,1,0,0,1,0,0,0
"The Blessed Lord said: The faith of embodied beings is of three kinds, born of their own nature: the sattvic, the rajasic, and the tamasic. Listen to it.",1,0,1,0,0,0,0,0,0,0
"For everyone, faith is in accordance with their nature, O Bharata. A person is made of faith; as is their faith, so they are.",1,0,0,0,0,0,0,0,0,0
"The virtuous worship the gods, the passionate worship the demigods and demons, and others, who are of darkness, worship spirits and ghosts.",0,0,0,0,0,0,0,0,0,0
"People who perform severe penances not prescribed by the scriptures, who are full of hypocrisy and ego, and who are driven by the strength of lust and attachment.",0,0,0,0,0,1,1,0,0,0
"Those who torture the group of elements in the body and me also, who dwell within the body, know them to be of demonic resolve.",0,0,0,1,0,0,1,1,0,0
"Food, too, is of three kinds and is dear to everyone. So also are sacrifice, austerity, and charity. Hear the distinction among them. (Verse 7)",1,0,1,0,0,0,0,0,0,0
"Foods that increase life, vitality, strength, health, happiness, and satisfaction, which are juicy, nourishing, stable, and pleasing to the heart, are dear to those who are of a sattvic nature.",1,0,0,0,0,0,0,0,0,0
"Foods that are bitter, sour, salty, excessively hot, pungent, dry, and burning are dear to those in the mode of passion. They cause pain, sorrow, and disease.",0,0,0,0,0,1,0,0,0,0
"Stale, tasteless, putrid, decomposed, and impure food, as well as leftovers, are dear to those in the mode of ignorance.",0,0,0,1,0,1,1,0,0,0
"The sacrifice that is performed according to the directions of scripture, by those who do not desire any reward and who have fixed their mind on the duty of sacrifice, is of the nature of goodness.",0,0,1,0,0,0,0,0,0,0
"The sacrifice which is offered, O best of the Bharatas, seeking a reward and for the sake of ostentation, know that sacrifice to be in the mode of passion.",1,0,1,0,0,0,0,0,0,0
"A sacrifice which is devoid of proper rites, where no food is distributed, which lacks hymns and offerings, and is devoid of faith, is considered to be in the mode of ignorance.",0,0,0,0,0,1,1,0,0,0
"Worship of the gods, the twice-born, the teachers, and the wise, purity, straightforwardness, celibacy, and non-violence are called bodily austerity.",1,0,1,0,0,0,1,0,0,0
"Speech that is non-agitating, truthful, pleasant, and beneficial, as well as the practice of self-study, is called verbal austerity.",0,0,0,1,0,0,1,0,0,0
"Serenity of mind, gentleness, silence, self-control, and purity of disposition—this is called mental austerity.",1,0,0,0,0,0,0,0,0,0
The threefold austerity performed with supreme faith by men who are disciplined and without desire for reward is said to be of the nature of goodness (sattvic).,1,0,1,0,0,0,1,0,0,0
"The austerity that is performed for the sake of gaining respect, honor, and worship, with hypocrisy, is said to be of the nature of rajas, unstable and impermanent.",0,0,0,1,0,1,1,0,0,0
"The austerity that is performed with foolish obstinacy, causing self-torture or for the purpose of destroying others, is said to be of the nature of darkness (tamas).",0,0,0,1,0,0,1,0,0,0
"The gift that is given out of duty, at the proper time and place, to a worthy person, without expectation of return, is considered to be in the mode of goodness.",1,0,1,0,0,0,0,0,0,0
"That gift which is given with the expectation of something in return, or with a desire for a reward, or reluctantly, is remembered as a gift in the mode of passion.",1,0,0,0,0,0,0,0,0,0
"The gift that is given at an improper place and time, to unworthy persons, without respect or with disdain, is declared to be of the nature of darkness (Tamas).",0,0,0,0,0,1,1,0,0,0
"Om, the term ""Tat Sat"" is considered as a threefold designation of Brahman. By that were the Brahmanas, the Vedas, and the sacrifices ordained in the past.",0,0,0,1,0,0,1,0,0,0
"Therefore, with the utterance of ""Om,"" the acts of sacrifice, charity, and austerity, as enjoined by the scriptures, are always commenced by the practitioners of the Vedas.",1,0,1,0,0,0,0,0,0,0
"""That is performed without desiring the results, the acts of sacrifice, austerity, and various acts of charity are undertaken by those who seek liberation.""",1,0,1,0,0,0,0,0,0,0
"The word ""Sat"" is used in the sense of reality and goodness, O Partha, and so also, it is used in the sense of an auspicious act.",0,0,0,1,0,1,1,0,0,0
"In sacrifice, austerity, and charity, the steadfastness is said to be ""Sat."" And also, the action for that purpose is indeed called ""Sat."" (Verse 27)",0,0,1,0,0,0,1,0,0,0
"The offering given without faith, the gift, the austerity, and whatever is performed without faith, is called ""asat,"" O Partha. It is of no value here or hereafter.",0,0,0,1,0,1,1,0,0,0
