Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"O mighty-armed one, I wish to understand the true nature of renunciation and relinquishment, O Hrishikesha, separately, O Kesava, slayer of the Kesi demon.",1,0,1,0,0,1,0,0,0,0
"The renunciation of desire-driven actions is known as ""sannyasa"" by the wise, and the relinquishment of the fruits of all actions is called ""tyaga"" by the discerning.",1,0,0,0,0,0,0,0,0,0
"Some wise people say that action should be abandoned as it is flawed, while others say that acts of sacrifice, charity, and penance should not be abandoned.",0,0,0,0,0,0,1,0,0,0
"Hear from me the definite conclusion about renunciation, O best of the Bharatas. Renunciation, O tiger among men, is indeed declared to be of three kinds.",1,0,0,0,0,0,0,0,0,0
"Sacrifice, charity, and austerity should not be abandoned; they must certainly be performed. Sacrifice, charity, and austerity are indeed purifying for the wise.",1,0,1,0,0,0,0,0,0,0
"These acts too, having abandoned attachment and the fruits, should be performed as duty; this is my definite and best opinion, O Partha.",1,0,0,0,0,0,0,0,0,0
Renunciation of prescribed duty is not proper. Abandoning it out of delusion is declared to be in the mode of ignorance.,0,0,0,1,0,0,1,0,0,0
"He who abandons action because it is troublesome and out of fear of bodily discomfort, thus performing a renunciation in the mode of passion, does not obtain the fruit of renunciation.",0,0,0,1,0,0,1,0,0,0
"The action which is performed as a duty, O Arjuna, renouncing attachment and also the fruit, that renunciation is considered as sattvic.",1,0,0,0,0,0,1,0,0,0
"The one who neither hates unskilled action nor becomes attached to skilled action, who is endowed with the quality of goodness, wise, and free from doubts, is a renouncer.",1,0,0,0,0,0,0,0,0,0
"For one who is embodied, it is not possible to completely renounce all actions. But one who renounces the fruits of action is said to be a renouncer.",0,0,0,1,0,0,1,0,0,0
"The threefold fruit of action—undesirable, desirable, and mixed—accrues after death to those who have not renounced, but never to those who are in the state of renunciation.",0,0,0,1,0,0,0,0,0,0
"""O mighty-armed one, understand from me these five causes, as declared in the Sankhya doctrine, for the accomplishment of all actions.""",1,0,1,0,0,0,0,0,0,0
"The basis, the doer, the various instruments, the different kinds of efforts, and the divine (fate) are the five factors here.",0,0,0,1,0,0,0,0,0,0
"Whatever action a person initiates with body, speech, or mind, whether just or unjust, these five are its causes.",1,0,0,0,0,0,1,0,0,0
"In this situation, the one who sees the self as the sole doer, due to lack of understanding, does not see rightly; such a person is of misguided intelligence.",0,0,0,1,0,1,1,0,0,0
"He who is free from the notion of ego and whose intellect is not tainted, even if he kills these worlds, he neither kills nor is bound.",0,0,0,1,0,0,1,0,0,0
"Knowledge, the object of knowledge, and the knower are the threefold motivators of action. The instrument, the act, and the agent are the threefold constituents of action.",1,0,0,0,0,0,0,0,0,0
"Knowledge, action, and the doer are also declared to be of three kinds, distinguished by the modes of nature. Hear about these as they are.",1,0,0,1,0,0,1,0,0,0
"The knowledge by which one sees the one imperishable reality in all beings, undivided in the divided, know that knowledge to be of the nature of goodness (sattvic).",1,0,1,0,0,0,0,0,0,0
"But that knowledge by which one sees in all beings various entities of distinct kinds as separate, know that knowledge to be in the mode of passion (rajas). (21)",1,0,0,0,0,0,1,0,0,0
"That which is attached to a single work as if it were everything, without reason, without understanding the truth, and trivial, is declared to be of the nature of darkness (tamas).",0,0,0,1,0,1,1,0,0,0
"Action that is performed as a duty, without attachment, without love or hatred, and without desire for results, is said to be in the mode of goodness.",1,0,1,0,0,0,1,0,0,0
The action performed with much effort by one who desires to fulfill their desires or with ego is said to be of the nature of passion.,1,0,0,0,0,0,1,0,0,0
"Action that is undertaken out of delusion, without regard to the consequences, loss, injury, or one's own ability, is said to be of the nature of tamas (darkness).",0,0,0,1,0,0,1,0,0,0
"The doer who is free from attachment, non-egoistic, endowed with firmness and enthusiasm, and unaffected by success or failure, is said to be of the nature of goodness (sattvic).",1,0,1,0,0,0,0,0,0,0
"The doer who is attached, who desires the fruits of actions, who is greedy, of harmful nature, impure, and affected by joy and sorrow, is declared to be of the nature of rajas.",0,0,0,1,0,1,1,0,0,0
"The doer who is unsteady, vulgar, arrogant, deceitful, malicious, lazy, despondent, and procrastinating is said to be of the nature of tamas. (28)",0,0,0,0,0,1,1,0,0,0
"Listen to the threefold division of understanding and steadiness, as explained in full and separately, O Dhananjaya.",1,0,1,0,0,0,0,0,0,0
"The understanding which knows the path of action and renunciation, what ought to be done and what ought not to be done, fear and fearlessness, bondage and liberation, that understanding is sattvic, O Partha (Arjuna).",1,0,0,0,0,0,0,0,0,0
"The understanding by which one incorrectly perceives righteousness and unrighteousness, as well as what ought to be done and what ought not to be done, that understanding, O Partha, is of the nature of passion.",0,0,0,1,0,1,1,0,0,0
"The understanding that considers adharma (unrighteousness) as dharma (righteousness) and perceives all things in a perverted way, that understanding, O Partha, is tamasic (of the nature of darkness).",0,0,0,1,0,1,1,0,0,0
"The steadfastness by which one sustains the activities of the mind, life-force, and senses through unwavering yoga, that steadfastness, O Partha, is of the nature of goodness (sattvic).",1,0,1,0,0,0,0,0,0,0
"The fortitude by which one holds to duty, desire, and wealth, Arjuna, with attachment and longing for rewards, that fortitude is rajasic, O Partha.",1,0,1,0,0,0,0,0,0,0
"The determination by which a person of impure intelligence does not give up sleep, fear, grief, despondency, and also arrogance, that determination, O Partha, is in the mode of ignorance.",0,0,0,1,0,1,1,0,0,0
"O best of the Bharatas, now hear from me about the three kinds of happiness, in which one delights by practice and which leads to the end of sorrow.",1,0,0,0,0,0,0,0,0,0
"That which is like poison at first but becomes like nectar in the end, that happiness is said to be of the nature of goodness, born of the tranquility of one's own mind and intellect.",1,0,0,0,0,0,0,0,0,0
"The happiness which arises from the contact of the senses with their objects, which is like nectar at first but like poison in the end, is considered to be rajasic.",1,0,0,0,0,0,0,0,0,1
"That happiness which is delusive of the self both in the beginning and in the result, arising from sleep, laziness, and negligence, is said to be of the nature of tamas (darkness or ignorance).",0,0,0,1,0,1,0,0,0,0
There is no being on earth or in the heavens among the gods that is free from these three qualities born of nature.,1,0,1,0,0,0,0,0,0,0
"O Parantapa, the duties of the Brāhmaṇas, Kṣatriyas, Vaiśyas, and Śūdras are divided according to the qualities born of their own nature.",0,0,0,0,0,0,1,0,0,0
"Calmness, self-restraint, austerity, purity, patience, honesty, knowledge, wisdom, and faith in the Supreme Being are the duties of the Brahmanas, born of their nature.",1,0,1,0,0,0,0,0,0,0
"Heroism, vigor, firmness, skill, not fleeing in battle, generosity, and lordliness are the natural duties of the Kshatriyas. (Chapter 18, Verse 43)",1,0,1,0,0,0,0,0,0,0
"Agriculture, cattle-rearing, and trade are the natural duties of the Vaishya. Service-oriented work is the natural duty of the Shudra. (Verse 44)",1,0,1,0,0,0,1,0,0,0
"Engaged in one's own duty, a person attains perfection. Listen to how one achieves perfection by being devoted to one's own duty. (4.45)",1,0,0,0,0,0,0,0,0,0
"From whom all beings originate and by whom all this is pervaded, by worshiping Him with one's own duty, a person attains perfection.",1,0,1,0,0,0,0,0,0,0
"One's own duty, though devoid of merit, is better than the duty of another well performed. By performing the duty prescribed by one's own nature, one does not incur sin.",1,0,0,0,0,0,0,0,0,0
"One should not abandon one's natural duty, O Kaunteya, even if it is flawed. For all undertakings are enveloped by flaws, just as fire is covered by smoke.",0,0,0,1,0,1,1,0,0,0
"One who is unattached in mind, self-controlled, and free from desires, attains the supreme perfection of actionlessness through renunciation.",1,0,1,0,0,0,0,0,0,0
"""As one attains perfection, so does one attain Brahman; understand from me in brief, O Kaunteya, the supreme state of knowledge.""",1,0,1,0,0,0,0,0,0,0
"Endowed with a pure intellect, controlling the self with firmness, abandoning the objects of the senses such as sound, and casting aside attachment and aversion.",1,0,0,0,0,0,0,0,0,0
"One who delights in solitude, eats lightly, controls speech, body, and mind, is always dedicated to meditation and yoga, and has taken refuge in dispassion.",1,0,0,0,0,0,0,0,0,0
"Ego, strength, arrogance, desire, anger, and possessiveness—being free from these, one who is without a sense of 'mine' and is peaceful becomes fit for attaining Brahman.",1,0,0,0,0,1,0,0,0,0
"One who is realized in Brahman, with a serene mind, neither grieves nor desires. Being equal towards all beings, such a person attains supreme devotion to Me.",1,0,1,0,0,0,0,0,0,0
"By devotion, one truly understands who I am and how I am. Then, having known Me in truth, one enters into Me thereafter.",1,0,0,1,0,0,0,0,0,0
"Even while always performing all actions, one who takes refuge in Me attains the eternal, imperishable abode by My grace.",1,0,1,0,0,0,0,0,0,0
"With your mind dedicated to Me, renouncing all actions in Me, taking refuge in the yoga of intellect, become constantly conscious of Me.",1,0,0,0,0,0,0,0,0,0
"With your mind fixed on Me, you shall overcome all obstacles by My grace. But if, out of ego, you do not listen, you shall perish.",1,0,1,0,0,0,0,0,0,0
