Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"Arjuna said: O Krishna, you praise renunciation of actions and again you praise yoga. Tell me for certain which one of these is better.",0,0,0,0,0,0,1,0,0,1
"The Blessed Lord said: Renunciation and the yoga of action both lead to the highest good; but of the two, the yoga of action is superior to the renunciation of action.",0,0,1,0,0,0,0,0,0,0
"He is to be known as a perpetual renunciant who neither hates nor desires. Indeed, one who is free from dualities, O mighty-armed, easily becomes liberated from bondage.",1,0,0,0,0,0,0,0,0,0
"The unenlightened speak of the paths of knowledge and yoga as different, but not the wise. By following either path perfectly, one attains the results of both.",0,0,0,1,0,0,1,0,0,0
The state that is attained by the Sankhyas is also reached by the Yogis. He who sees Sankhya and Yoga as one truly sees.,0,0,0,1,0,1,1,0,0,0
"Renunciation, O mighty-armed, is difficult to attain without Yoga. The sage who is united in Yoga attains Brahman without delay.",1,0,1,0,0,0,0,0,0,0
"The one who is united with yoga, with a pure soul, self-controlled, having conquered the senses, who sees the Self in all beings, is not tainted even while performing actions.",1,0,0,0,0,0,0,0,0,0
"The knower of truth should think, ""I do nothing at all,"" even while seeing, hearing, touching, smelling, eating, going, sleeping, breathing.",0,0,0,0,0,1,1,0,0,0
"Talking, giving up, taking, opening and closing the eyes, he knows that the senses move among the sense objects.",1,0,0,1,0,0,0,0,0,0
"One who performs actions by dedicating them to the Supreme, abandoning attachment, is not tainted by sin, just as a lotus leaf is not tainted by water.",1,0,0,0,0,0,1,0,0,0
"Yogis perform actions with the body, mind, intellect, and even with the senses, abandoning attachment, for the purification of the self.",1,0,0,0,0,0,1,0,0,0
"The one who is disciplined, having renounced the fruits of action, attains peace that is steadfast. The undisciplined one, attached to the fruit of action due to desire, is bound.",1,0,1,0,0,0,0,0,0,0
"Renouncing all actions by the mind, the self-controlled one resides happily in the city of nine gates, neither acting nor causing action.",1,0,0,1,0,1,0,0,0,0
"The Lord does not create agency or actions for the world, nor the connection with the fruits of actions; rather, it is nature that acts.",0,0,1,0,0,0,1,0,0,0
"The Lord does not take on anyone's sin or merit. Knowledge is covered by ignorance, and because of that, living beings are deluded.",0,0,1,1,0,1,1,0,0,0
"But for those whose ignorance is destroyed by knowledge, their knowledge, like the sun, reveals that supreme (truth).",0,0,0,0,0,0,0,0,0,0
"Those whose intellect is absorbed in That, whose self is identified with That, who are steadfast in That, and who have That as their supreme goal, go to a state of no return, their impurities dispelled by knowledge.",0,0,0,1,0,1,1,0,0,0
"In a learned and humble Brahmin, a cow, an elephant, a dog, and even in a dog-eater, the wise see with equal vision.",1,0,0,0,0,0,0,0,0,0
"Here itself has creation been conquered by those whose minds are established in equanimity. Indeed, the flawless and equal is Brahman; therefore, they are established in Brahman.",1,0,0,0,0,0,0,0,0,0
"One should not rejoice upon obtaining the pleasant, nor be disturbed upon obtaining the unpleasant. One who is steady in mind, undeluded, and knows Brahman remains established in Brahman.",1,0,1,0,0,0,0,0,0,0
"The one whose mind is unattached to external contacts finds joy in the self; such a person, engaged in the yoga of Brahman, attains imperishable happiness.",1,0,1,0,0,0,0,0,0,0
"The pleasures that arise from contact are indeed sources of suffering; they have a beginning and an end, O Kaunteya (Arjuna), and the wise do not delight in them.",0,0,0,1,0,1,1,0,0,0
"He who is able, while still here in this world, to withstand the impulse born of desire and anger before liberation from the body, he is a yogi, he is a happy man.",1,0,0,0,0,0,0,0,0,0
"One who finds happiness within, who rejoices within, and whose light is within, that yogi attains the bliss of Brahman, becoming one with Brahman.",1,0,1,0,0,0,0,0,0,0
"The sages, whose impurities are destroyed, whose doubts are cut off, who are disciplined, and who are engaged in the welfare of all beings, attain Brahman-nirvana.",1,0,1,0,0,0,0,0,0,0
"For those who are free from desire and anger, who have controlled their minds, and who have realized the Self, liberation in Brahman is near at hand.",1,0,0,0,0,0,0,0,0,0
"Withdrawing the external contacts and fixing the gaze between the eyebrows, equalizing the inhalation and exhalation moving within the nostrils.",0,0,0,0,1,0,0,0,1,0
"One who has controlled the senses, mind, and intellect, who is focused on liberation, who is free from desire, fear, and anger, is always liberated.",1,0,0,0,0,0,0,0,0,0
"The enjoyer of sacrifices and austerities, the great Lord of all worlds, the friend of all beings—knowing Me in this way, one attains peace.",1,0,1,0,0,0,0,0,0,0
