Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"Arjuna said: O Krishna, you praise renunciation of work, and again you recommend the performance of work. Now will you kindly tell me definitely which of the two is more beneficial?",1,0,0,0,0,0,0,0,0,0
"The Blessed Lord said: Renunciation and the path of selfless service are both good for liberation. But of the two, the path of selfless service is superior to the path of renunciation.",0,0,1,0,0,0,0,0,0,0
"The one who is to be known is always a renunciant, who neither hates nor desires. O mighty-armed Arjuna, for one who is free from dualities, pleasure arises and ceases.",1,0,1,0,0,0,1,0,0,0
Non-wise children speak of Sankhya and Yoga separately; not the learned. He who knows the truth about both attains the fruit.,0,0,0,1,0,0,1,0,0,0
The place reached by Sankhya is also attained by yoga; he sees who sees Sankhya and yoga as one.,0,0,0,1,0,0,1,0,0,0
"Renunciation, O mighty-armed Arjuna, is hard to attain without yoga. The renunciant who is equipped with yoga quickly attains Brahman.",1,0,1,1,0,0,0,0,0,0
"One who is united with yoga, whose self is purified, whose self is conquered, whose senses are conquered, who sees the self in all beings, though acting, is not tainted.",1,0,1,0,0,0,0,0,0,0
"A person who sees, hears, touches, smells, eats, walks, sleeps, breathes, talks, and performs other actions, realizing that he does nothing, is wise.",1,0,1,0,0,0,0,0,0,0
"Talking, releasing, holding, opening, closing, and even blinking, thinking that the senses function among sense objects.",1,0,0,0,0,0,0,0,0,0
"One who performs his duty without attachment, surrendering the results unto the Supreme Lord, is unaffected by sinful action, as the lotus leaf is untouched by water.",1,0,1,0,0,0,1,0,0,0
"The yogis perform actions with their body, mind, intellect, and senses, abandoning attachment, for self-purification.",1,0,0,0,0,0,0,0,0,0
"One who renounces the fruits of actions achieves peace and attains liberation; while one who is attached to the results of actions, being motivated by desire, becomes bound.",1,0,0,0,0,0,0,0,0,0
The embodied soul may give up all kinds of work by the mind; but he should not engage in sense gratification. He should act only for the maintenance of the body.,1,0,1,0,0,0,1,0,0,0
"The Lord does not create agency or actions for the world, nor does He create the fruits of actions. It is nature that acts.",0,0,1,0,0,0,1,0,0,0
"The Supreme Lord neither takes on anyone's sinful reactions nor bestows anyone's pious activities. Covered by ignorance, knowledge is bewildered in them, and so the beings are deluded.",0,0,0,1,0,1,1,0,0,0
"By knowledge that ignorance is destroyed; for those whose ignorance is destroyed by knowledge, their knowledge, like the sun, reveals the Supreme.",0,0,0,1,0,0,0,0,0,0
"Those who are possessed of that wisdom, whose self is that, who are established in that, who have that as their supreme goal, their sins being destroyed by knowledge, they enter into that.",0,0,0,1,0,0,0,0,0,0
"The wise see the learned and humble Brahmin, a cow, an elephant, a dog, and a dog-eater with equal vision.",1,0,0,0,0,0,0,0,0,0
"The battle is won here and now by those whose minds are steadfast and who are equally disposed in success and failure, for they have already conquered the faults of the mind.",0,0,0,1,0,0,1,0,0,0
"One should not rejoice upon obtaining what is pleasant, nor grieve upon obtaining what is unpleasant. A person with a steady mind, free from delusion, is established in Brahman.",1,0,1,0,0,0,0,0,0,0
"One who is unattached to external sense pleasures finds happiness in the self; a self-controlled person, united with Brahman, enjoys inexhaustible bliss.",1,0,0,0,0,0,0,0,0,0
"O son of Kunti, the pleasures that arise from contact with the senses are sources of suffering, they have a beginning and an end, and a wise person does not delight in them.",0,0,0,1,0,1,1,0,0,0
"One who can withstand the impulse before he leaves his body, and is free from desire and anger, he is a yogi, and he is happy.",1,0,0,0,0,0,0,0,0,0
"The yogi who is satisfied with the self, who is happy within, who is illumined within, that yogi, becoming Brahman, attains the Nirvana of Brahman.",1,0,1,0,0,0,0,0,0,0
"The sages who are free from impurities attain Brahma-nirvana. Their doubts dispelled, they are devoted to the welfare of all beings.",1,0,1,0,0,0,0,0,0,0
"For those who are free from desire and anger, who have subdued their minds, and who are self-realized, liberation in Brahman exists everywhere.",1,0,1,0,0,0,0,0,0,0
"Having fixed the eyes between the eyebrows, equalizing the inward and outward breaths, moving within the nostrils.",0,0,0,0,1,0,0,0,0,0
"The sage who has conquered the senses, mind, and intellect, who is devoted to liberation, who has overcome desire, fear, and anger, is always free.",1,0,1,0,0,0,0,0,0,0
"Knowing Me as the enjoyer of sacrifices and austerities, the great Lord of all the worlds, and the friend of all living beings, one attains peace.",1,0,1,0,0,0,0,0,0,0
