Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"Arjuna said: For the sake of those who wish to transcend this material world, please explain the process of self-realization.",1,0,0,0,0,0,0,0,0,0
"The imperishable origin of all beings has also been fully explained by Me in detail. O lotus-eyed one, this knowledge is the most profound and imperishable.",1,0,0,0,0,0,0,0,0,0
"Thus, as You are, O Supreme Lord, I desire to see You, the sovereign, supreme person.",0,0,1,0,0,0,0,0,0,0
"O Lord, if You think it is possible for me to see it, then, O Lord of Yoga, please show me Your imperishable Self.",1,0,1,0,0,0,0,0,0,0
"The Blessed Lord said: Behold, O Arjuna, My forms, by hundreds and thousands, various in kind, divine, of various colors and shapes.",0,0,1,0,0,0,0,0,0,0
"Behold the Adityas, Vasus, Rudras, Ashvins, Maruts, and many wonders never seen before, O Bharata.",1,0,0,0,0,0,0,0,0,0
"""Behold now, Arjuna, the entire universe, with its moving and non-moving beings, all situated in one place in your body. And whatever else you wish to see.""",1,0,0,0,0,0,0,0,0,0
But you cannot see me with your own eyes; therefore I give you divine eyes to see my majestic power.,1,0,0,0,0,0,0,0,0,1
"Sanjaya said: Having spoken thus, the great Lord of Yoga, Hari, then showed His supreme form to Arjuna.",0,0,0,0,0,0,1,1,0,1
"Many-faced, many-eyed, possessing many wondrous sights; adorned with many divine ornaments, wielding many divine weapons.",1,0,0,0,0,0,0,0,0,0
"Wearing divine garlands and clothes, anointed with divine fragrances, the infinite deity, with faces in all directions, full of wonders.",1,0,1,0,0,0,0,0,0,0
"If a thousand suns were to rise in the sky simultaneously, the splendor of that light would be like the splendor of the Supreme Being.",1,0,0,0,0,0,0,0,0,1
Then Arjuna saw the entire universe divided in many ways in the body of the God of gods.,0,0,0,1,0,0,0,0,0,0
"Filled with wonder and hair standing on end, Arjuna, with folded hands, bowed his head to the Lord and spoke.",0,0,0,0,0,0,0,0,0,1
"Arjuna said: O Lord, I see all the gods and various living entities assembled in Your body, as well as Brahma, the Lord seated on the lotus flower, and all the sages and divine serpents.",0,0,0,0,0,0,0,0,0,1
"I see you with many arms, stomachs, faces, and eyes, I see you everywhere as infinite in form. There is no end, no middle, and no beginning to you, O Lord of the Universe, O Universal Form.",0,0,0,1,0,1,0,0,0,0
"I see you, who is difficult to behold, shining in all directions like a blazing fire, with the radiance of the sun and fire, wearing a crown, holding a mace and discus.",1,0,0,0,0,0,0,0,0,1
"You are the imperishable, the ultimate to be known. You are the supreme foundation of this universe. You are the imperishable protector of eternal dharma. You are the eternal person in my opinion.",1,0,0,0,0,0,0,0,0,0
"I see You with Your face glowing like a thousand suns and blazing fire coming out of Your eyes, scorcing this universe with Your radiance.",1,0,0,0,0,0,0,0,0,1
"O great soul, all the directions are overwhelmed upon seeing this terrible and fierce form of yours in the universe, situated between heaven and earth.",0,0,1,1,0,0,0,0,0,0
"The groups of gods enter you, some frightened, with palms joined in reverence. The assemblies of great sages and perfected beings praise you, saying ""Well-being to you,"" extolling you with abundant praises.",1,0,1,0,0,0,0,0,0,0
"Rudras, Adityas, Vasus, Sadhyas, Visvedevas, Ashvins, Maruts, Ushmapas, Gandharvas, Yakshas, Asuras, and Siddhas all gaze at you in amazement.",0,0,0,0,0,0,1,1,0,1
"Seeing your great and terrible form with many faces and eyes, O mighty-armed one, with many arms, thighs, and feet, with many bellies, with fearful teeth, the worlds are trembling, and so am I.",0,0,0,0,0,0,0,0,0,0
"I do not find peace in seeing you, Vishnu, with your blinding, fiery eyes and multiple arms.",0,0,0,0,0,1,0,0,0,0
"Seeing your terrifying, fiery mouths, I do not know the directions nor do I find peace. O lord of gods, please be gracious.",0,0,1,0,0,0,0,0,0,0
"All the sons of Dhritarashtra, along with their allied kings, Bhisma, Drona, and Karna, and all our soldiers are also there.",0,0,0,0,0,0,1,0,0,0
"Your teeth are fearful and dreadful, shining in your mouth like fragments of scattered diamonds.",0,0,0,1,0,0,0,0,0,1
"Just as many streams of water flow towards the ocean, similarly, the brave warriors of the human world enter your blazing mouths.",1,0,0,0,0,0,0,0,0,0
"Just as moths enter a blazing fire to their destruction, so the people also enter your mouths with great speed for their own destruction.",0,0,0,1,0,0,1,0,0,1
"You lick the entire universe with your tongues, your powerful radiance fills the entire world with brightness, O Vishnu, the blazing rays emanating from your body scorch all the directions.",1,0,0,0,0,0,0,0,0,1
"Tell me who you are, O gracious form! Salutations to you, O divine one. Please be gracious, O god among gods. I desire to know you, the primeval one, for I do not understand your actions.",0,0,1,0,0,1,0,0,0,0
"The Supreme Personality of Godhead said: Time I am, the great destroyer of the worlds, and I have come here to destroy all people. With the exception of you [the Pandavas], all the soldiers here on both sides will be slain.",0,0,0,1,0,0,1,0,0,0
