Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"The Supreme Lord said: I instructed this imperishable yoga to the sun-god, Vivasvan, and Vivasvan instructed it to Manu, the father of mankind, and Manu in turn instructed it to Ikshvaku.",0,0,0,0,0,0,1,0,0,0
"Thus, this ancient science of yoga was received through the chain of disciplic succession, and the saintly kings understood it in that way. But in course of time the succession was broken, and therefore the science as it is appears to be lost.",0,0,0,1,0,1,0,0,0,0
"This yoga has been taught by Me to you today, for you are My devotee and friend; this is indeed the highest secret.",1,1,0,0,0,0,0,0,0,0
"Arjuna said: Your birth was later, while the birth of the sun-god, Vivasvan, was earlier. How am I to understand that You taught this knowledge in the beginning?",0,0,0,0,0,0,1,0,0,0
"The Supreme Personality of Godhead said: Many, many births both you and I have passed. I can remember all of them, but you cannot, O subduer of the enemy!",0,0,1,1,0,1,1,0,0,0
"Although I am unborn, imperishable, and the Lord of all beings, by controlling my nature, I appear through my own divine power.",1,0,1,0,0,0,0,0,0,0
"Whenever there is a decline in righteousness and an increase in unrighteousness, at that time I manifest Myself.",0,0,0,1,0,1,1,0,0,0
"For the protection of the righteous, for the destruction of the wicked, and for the establishment of Dharma, I am born in every age.",1,0,1,0,0,0,0,0,0,0
"Birth and action are divine for Me; he who knows this in truth, upon leaving the body, does not come back to birth, but comes to Me, O Arjuna.",1,0,1,0,0,0,0,0,0,0
"Freed from attachment, fear, and anger, taking refuge in me, purified by the fire of knowledge and austerity, many have attained my being.",1,0,1,0,0,0,0,0,0,0
"""Those who surrender unto Me in every way, I reward accordingly. Everyone follows My path in all respects, O son of Pritha.""",1,0,0,0,0,0,0,0,0,0
Those desiring success in actions worship the deities here; for quickly in this world of men success comes from actions.,1,0,1,0,0,0,0,0,0,0
"The four varnas were created by Me according to the division of qualities and duties. Even though I am the creator, know Me to be a non-doer and immutable.",0,0,0,1,0,0,1,0,0,0
"Actions do not taint me, nor do I have any desire for the fruits of actions. One who knows me in this way is not bound by actions.",1,0,0,1,0,1,0,0,0,0
"Having known this, perform the action as desired by the seekers of liberation who came before you. You should perform the action, for by doing so, even the ancients attained perfection.",1,0,0,0,0,0,0,0,0,0
"""What is action, what is inaction - even the wise are confused about this. I shall explain to you that action by knowing which you shall be liberated from misfortune.""",0,0,0,1,0,0,0,0,0,1
"One must understand the nature of work, the nature of forbidden work, and the nature of inaction. The path of work is mysterious.",0,0,0,1,0,0,0,0,0,0
"One who sees inaction in action and action in inaction, he is intelligent among men, and he is in the transcendental position, although engaged in all sorts of activities.",1,0,0,0,0,0,1,0,0,0
"Those whose every endeavor is devoid of desire for sense gratification, who have burned the fire of knowledge and have performed their duties - they call them wise among the learned.",1,0,1,0,0,0,1,0,0,0
"Giving up attachment to the fruits of actions, always satisfied and independent, though engaged in all kinds of work, one does nothing at all.",1,0,0,0,0,0,0,0,0,0
"Being desireless and having a controlled mind, one should give up all possessions. By performing only necessary actions, one does not incur sin.",1,0,0,0,0,0,0,0,0,0
"Content with whatever comes to him by chance, beyond the dualities, free from envy, even-minded in success and failure, though acting, he is not bound.",1,0,0,0,0,0,1,0,0,0
"For one who is free from attachment and whose mind is firmly established in knowledge, the totality of his work is dissolved through the fire of sacrifice.",1,0,1,0,0,0,0,0,0,0
"The offering is Brahman, the oblation is Brahman, offered by Brahman in the fire of Brahman; Brahman alone is to be reached by him who is absorbed in the performance of actions in Brahman.",0,0,1,0,0,0,0,0,0,0
Some yogis worship the gods through sacrifice; others sacrifice to the fire of Brahman with the fire of sacrifice.,0,0,0,0,0,0,1,0,0,0
"Others offer the senses into the fires of self-control, while others offer objects of the senses into the fires of self-control.",1,0,0,1,0,0,1,0,0,0
Others offer all the senses and the life-breaths as sacrifice in the fire of self-control kindled by knowledge.,1,0,0,0,0,0,0,0,0,0
"Material sacrifices, penance, and meditation are also different kinds of sacrifices, as are study of the Vedas, charity, and self-control. There are others who observe the vow of silence and practice restraint.",1,0,1,0,0,0,0,0,0,0
"Some offer the outgoing breath into the incoming breath, while others offer the incoming breath into the outgoing breath. Still others, who are regulated in their eating and are of controlled mind, offer the outgoing breath into itself.",0,0,0,1,0,0,1,0,0,0
