Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"Arjuna said: Those who constantly engage in your exclusive devotion and those who worship the imperishable and the unmanifested, which of them are better versed in yoga?",0,0,0,0,0,0,1,0,0,0
"The Blessed Lord said: Those who constantly engage their minds in Me and worship Me with great faith, they are considered by Me to be the most devoted.",0,0,1,0,0,0,0,0,0,0
"Those who worship the imperishable, the indefinable, the unmanifest, omnipresent, unthinkable, unchanging, immovable, and eternal.",0,0,0,1,0,1,1,0,0,0
"Regulating all the senses and fixing the mind on Me, they, devoted to the welfare of all beings, attain Me alone.",1,0,1,0,0,0,0,0,0,0
"For those whose minds are attached to the unmanifested, impersonal feature of the Supreme, advancement is very troublesome. To make progress in that discipline is always difficult for those who are embodied.",0,0,0,1,0,1,0,0,0,0
"But those who renounce all actions in Me, intent on Me as the Supreme, meditating on Me with an undistracted mind, worship Me.",0,0,1,1,0,0,1,0,0,0
"I am the deliverer from the ocean of birth and death for those whose minds are absorbed in Me, O Partha.",1,0,1,0,0,0,0,0,0,0
"Fix your mind on Me alone, engage your intellect in Me. You will live in Me alone thereafter; of this there is no doubt.",1,0,0,1,0,0,0,0,0,0
"Then, if you are unable to fix your mind steadily on Me, O Arjuna, seek to reach Me by the yoga of practice.",1,0,0,1,0,0,0,0,0,0
"""Even if you are unable to practice, be steadfast in the performance of actions for My sake. By working for Me, you will achieve success."" (Bhagavad Gita 12.10)",1,0,0,0,0,0,0,0,0,0
"Therefore, you must also be unattached to performing your duty, O Dhananjaya. You should perform your prescribed duties with a focused mind, giving up attachment to success and failure.",1,0,1,1,0,0,1,0,0,0
"Better indeed is knowledge than mechanical practice. Better than knowledge is meditation. But better still is surrender of attachment to results, because there follows immediate peace.",1,0,0,0,0,0,0,0,0,0
"Non-envious, friendly to all beings, compassionate, free from possessiveness and ego, balanced in pleasure and pain, forgiving.",1,0,0,0,0,0,0,0,0,0
"The satisfied Yogi, who is constantly disciplined, who has subdued the mind and has firm conviction, who has dedicated his mind and intellect to Me, he is dear to Me.",1,1,0,0,0,0,0,0,0,0
"The one who does not disturb the world, and whom the world does not disturb; who is free from excitement, anger, fear, and anxiety; he is dear to me.",1,0,0,0,0,0,0,0,0,0
"One who is unattached, pure, efficient, impartial, free from distress, renouncing all undertakings - such a devotee of Mine is dear to Me.",1,0,1,0,0,0,0,0,0,0
"One who does not rejoice, nor hate, nor grieve, nor desire, who renounces both good and evil, full of devotion, is dear to Me.",1,0,1,0,0,0,0,0,0,0
"One who is alike in honor and dishonor, alike to friend and foe, and who has abandoned all attachment to the results of actions, is said to have transcended duality.",0,0,0,1,0,1,1,0,0,0
"One who is indifferent to praise or blame, who remains silent, content with whatever comes, homeless, steady-minded, full of devotion - that person is dear to me.",0,0,0,0,0,1,0,0,0,0
"But those who follow this immortal dharma as described above, with faith and devotion, they are exceedingly dear to Me.",1,0,1,0,0,0,0,0,0,0
